date,time,run,trial,treatment,ps_tank_end,room_end,tank,light,sequence,day,hab_avail,ps_avail,both_avail,hours_havail,hours_lout,c_hab,c_open_screen,c_open_cent,c_open_hab,c_open,c_ps,c_both
30/11/2020,17:00:00,2,7,0,0,0,1,1,4,11,0,0,1,33,3,4,0,0,8,8,0,4
30/11/2020,17:00:00,2,8,0,0,0,2,1,4,11,0,0,1,33,3,6,0,0,6,6,0,6
30/11/2020,17:00:00,2,9,0,0,0,3,1,4,11,0,0,1,33,3,0,0,12,0,12,0,0
30/11/2020,17:00:00,2,10,1,0,1,4,1,4,11,0,0,1,33,3,0,12,0,0,12,0,0
30/11/2020,17:00:00,2,11,1,0,1,5,1,4,11,0,0,1,33,3,9,0,0,3,3,0,9
30/11/2020,17:00:00,2,12,1,0,1,6,1,4,11,0,0,1,33,3,1,0,10,0,10,1,2
30/11/2020,18:00:00,2,7,0,0,0,1,1,4,11,0,0,1,34,4,4,2,2,4,8,0,4
30/11/2020,18:00:00,2,8,0,0,0,2,1,4,11,0,0,1,34,4,6,0,0,6,6,0,6
30/11/2020,18:00:00,2,9,0,0,0,3,1,4,11,0,0,1,34,4,0,0,12,0,12,0,0
30/11/2020,18:00:00,2,10,1,0,1,4,1,4,11,0,0,1,34,4,0,11,0,0,11,1,1
30/11/2020,18:00:00,2,11,1,0,1,5,1,4,11,0,0,1,34,4,12,0,0,0,0,0,12
30/11/2020,18:00:00,2,12,1,0,1,6,1,4,11,0,0,1,34,4,0,0,0,12,12,0,0
30/11/2020,19:00:00,2,7,0,0,0,1,1,4,11,0,0,1,35,5,6,0,0,6,6,0,6
30/11/2020,19:00:00,2,8,0,0,0,2,1,4,11,0,0,1,35,5,6,0,0,6,6,0,6
30/11/2020,19:00:00,2,9,0,0,0,3,1,4,11,0,0,1,35,5,0,3,6,3,12,0,0
30/11/2020,19:00:00,2,10,1,0,1,4,1,4,11,0,0,1,35,5,0,4,3,4,11,1,1
30/11/2020,19:00:00,2,11,1,0,1,5,1,4,11,0,0,1,35,5,3,0,0,9,9,0,3
30/11/2020,19:00:00,2,12,1,0,1,6,1,4,11,0,0,1,35,5,0,0,12,0,12,0,0
30/11/2020,20:00:00,2,7,0,0,0,1,1,4,11,0,0,1,36,6,4,2,2,4,8,0,4
30/11/2020,20:00:00,2,8,0,0,0,2,1,4,11,0,0,1,36,6,8,4,0,0,4,0,8
30/11/2020,20:00:00,2,9,0,0,0,3,1,4,11,0,0,1,36,6,0,0,12,0,12,0,0
30/11/2020,20:00:00,2,10,1,0,1,4,1,4,11,0,0,1,36,6,0,0,0,12,12,0,0
30/11/2020,20:00:00,2,11,1,0,1,5,1,4,11,0,0,1,36,6,12,0,0,0,0,0,12
30/11/2020,20:00:00,2,12,1,0,1,6,1,4,11,0,0,1,36,6,0,0,12,0,12,0,0
30/11/2020,21:00:00,2,7,0,0,0,1,1,4,11,0,0,1,37,7,1,5,0,6,11,0,1
30/11/2020,21:00:00,2,8,0,0,0,2,1,4,11,0,0,1,37,7,6,0,0,6,6,0,6
30/11/2020,21:00:00,2,9,0,0,0,3,1,4,11,0,0,1,37,7,0,0,12,0,12,0,0
30/11/2020,21:00:00,2,10,1,0,1,4,1,4,11,0,0,1,37,7,0,12,0,0,12,0,0
30/11/2020,21:00:00,2,11,1,0,1,5,1,4,11,0,0,1,37,7,5,0,0,7,7,0,5
30/11/2020,21:00:00,2,12,1,0,1,6,1,4,11,0,0,1,37,7,1,6,0,5,11,0,1
30/11/2020,22:00:00,2,7,0,0,0,1,1,4,11,0,0,1,38,8,0,5,2,4,11,1,1
30/11/2020,22:00:00,2,8,0,0,0,2,1,4,11,0,0,1,38,8,5,0,0,7,7,0,5
30/11/2020,22:00:00,2,9,0,0,0,3,1,4,11,0,0,1,38,8,4,0,4,0,4,4,8
30/11/2020,22:00:00,2,10,1,0,1,4,1,4,11,0,0,1,38,8,0,0,12,0,12,0,0
30/11/2020,22:00:00,2,11,1,0,1,5,1,4,11,0,0,1,38,8,0,0,0,9,9,3,3
30/11/2020,22:00:00,2,12,1,0,1,6,1,4,11,0,0,1,38,8,1,3,2,6,11,0,1
30/11/2020,23:00:00,2,7,0,0,0,1,1,4,11,0,0,1,39,9,2,4,0,4,8,2,4
30/11/2020,23:00:00,2,8,0,0,0,2,1,4,11,0,0,1,39,9,5,0,0,7,7,0,5
30/11/2020,23:00:00,2,9,0,0,0,3,1,4,11,0,0,1,39,9,3,3,0,6,9,0,3
30/11/2020,23:00:00,2,10,1,0,1,4,1,4,11,0,0,1,39,9,2,6,2,2,10,0,2
30/11/2020,23:00:00,2,11,1,0,1,5,1,4,11,0,0,1,39,9,3,0,0,5,5,4,7
30/11/2020,23:00:00,2,12,1,0,1,6,1,4,11,0,0,1,39,9,1,0,5,6,11,0,1
01/12/2020,00:00:00,2,7,0,0,0,1,1,4,12,0,0,1,40,10,2,2,2,2,6,4,6
01/12/2020,00:00:00,2,8,0,0,0,2,1,4,12,0,0,1,40,10,5,0,0,4,4,3,8
01/12/2020,00:00:00,2,9,0,0,0,3,1,4,12,0,0,1,40,10,3,3,0,5,8,1,4
01/12/2020,00:00:00,2,10,1,0,1,4,1,4,12,0,0,1,40,10,2,3,3,3,9,1,3
01/12/2020,00:00:00,2,11,1,0,1,5,1,4,12,0,0,1,40,10,3,0,0,6,6,3,6
01/12/2020,00:00:00,2,12,1,0,1,6,1,4,12,0,0,1,40,10,0,0,12,0,12,0,0
01/12/2020,01:00:00,2,7,0,0,0,1,1,4,12,0,0,1,41,11,2,3,0,3,6,4,6
01/12/2020,01:00:00,2,8,0,0,0,2,1,4,12,0,0,1,41,11,7,0,0,5,5,0,7
01/12/2020,01:00:00,2,9,0,0,0,3,1,4,12,0,0,1,41,11,2,2,3,3,8,2,4
01/12/2020,01:00:00,2,10,1,0,1,4,1,4,12,0,0,1,41,11,3,2,2,5,9,0,3
01/12/2020,01:00:00,2,11,1,0,1,5,1,4,12,0,0,1,41,11,3,0,0,6,6,3,6
01/12/2020,01:00:00,2,12,1,0,1,6,1,4,12,0,0,1,41,11,0,0,12,0,12,0,0
01/12/2020,02:00:00,2,7,0,0,0,1,1,4,12,0,0,1,42,12,2,3,0,3,6,4,6
01/12/2020,02:00:00,2,8,0,0,0,2,1,4,12,0,0,1,42,12,7,0,0,5,5,0,7
01/12/2020,02:00:00,2,9,0,0,0,3,1,4,12,0,0,1,42,12,2,2,3,3,8,2,4
01/12/2020,02:00:00,2,10,1,0,1,4,1,4,12,0,0,1,42,12,3,3,3,2,8,1,4
01/12/2020,02:00:00,2,11,1,0,1,5,1,4,12,0,0,1,42,12,3,1,2,2,5,4,7
01/12/2020,02:00:00,2,12,1,0,1,6,1,4,12,0,0,1,42,12,1,1,6,4,11,0,1
01/12/2020,03:00:00,2,7,0,0,0,1,1,4,12,0,0,1,43,13,2,1,2,3,6,4,6
01/12/2020,03:00:00,2,8,0,0,0,2,1,4,12,0,0,1,43,13,7,0,0,5,5,0,7
01/12/2020,03:00:00,2,9,0,0,0,3,1,4,12,0,0,1,43,13,2,1,3,4,8,2,4
01/12/2020,03:00:00,2,10,1,0,1,4,1,4,12,0,0,1,43,13,2,3,3,3,9,1,3
01/12/2020,03:00:00,2,11,1,0,1,5,1,4,12,0,0,1,43,13,2,4,2,0,6,4,6
01/12/2020,03:00:00,2,12,1,0,1,6,1,4,12,0,0,1,43,13,0,0,0,12,12,0,0
01/12/2020,04:00:00,2,7,0,0,0,1,1,4,12,0,0,1,44,14,3,0,0,5,5,4,7
01/12/2020,04:00:00,2,8,0,0,0,2,1,4,12,0,0,1,44,14,7,0,2,3,5,0,7
01/12/2020,04:00:00,2,9,0,0,0,3,1,4,12,0,0,1,44,14,2,0,4,4,8,2,4
01/12/2020,04:00:00,2,10,1,0,1,4,1,4,12,0,0,1,44,14,2,2,6,0,8,2,4
01/12/2020,04:00:00,2,11,1,0,1,5,1,4,12,0,0,1,44,14,2,2,3,1,6,4,6
01/12/2020,04:00:00,2,12,1,0,1,6,1,4,12,0,0,1,44,14,2,1,4,5,10,0,2
01/12/2020,05:00:00,2,7,0,0,0,1,1,4,12,0,0,1,45,15,3,0,0,5,5,4,7
01/12/2020,05:00:00,2,8,0,0,0,2,1,4,12,0,0,1,45,15,9,0,0,3,3,0,9
01/12/2020,05:00:00,2,9,0,0,0,3,1,4,12,0,0,1,45,15,2,0,4,4,8,2,4
01/12/2020,05:00:00,2,10,1,0,1,4,1,4,12,0,0,1,45,15,2,4,4,0,8,2,4
01/12/2020,05:00:00,2,11,1,0,1,5,1,4,12,0,0,1,45,15,2,0,3,3,6,4,6
01/12/2020,05:00:00,2,12,1,0,1,6,1,4,12,0,0,1,45,15,0,4,4,4,12,0,0
01/12/2020,06:00:00,2,7,0,0,0,1,0,4,12,0,0,1,46,,12,0,0,0,0,0,12
01/12/2020,06:00:00,2,8,0,0,0,2,0,4,12,0,0,1,46,,12,0,0,0,0,0,12
01/12/2020,06:00:00,2,9,0,0,0,3,0,4,12,0,0,1,46,,12,0,0,0,0,0,12
01/12/2020,06:00:00,2,10,1,0,1,4,0,4,12,0,0,1,46,,12,0,0,0,0,0,12
01/12/2020,06:00:00,2,11,1,0,1,5,0,4,12,0,0,1,46,,12,0,0,0,0,0,12
01/12/2020,06:00:00,2,12,1,0,1,6,0,4,12,0,0,1,46,,12,0,0,0,0,0,12
01/12/2020,07:00:00,2,7,0,0,0,1,0,4,12,0,0,1,47,,5,0,0,7,7,0,5
01/12/2020,07:00:00,2,8,0,0,0,2,0,4,12,0,0,1,47,,12,0,0,0,0,0,12
01/12/2020,07:00:00,2,9,0,0,0,3,0,4,12,0,0,1,47,,0,0,12,0,12,0,0
01/12/2020,07:00:00,2,10,1,0,1,4,0,4,12,0,0,1,47,,12,0,0,0,0,0,12
01/12/2020,07:00:00,2,11,1,0,1,5,0,4,12,0,0,1,47,,12,0,0,0,0,0,12
01/12/2020,07:00:00,2,12,1,0,1,6,0,4,12,0,0,1,47,,12,0,0,0,0,0,12
01/12/2020,08:00:00,2,7,0,0,0,1,0,4,12,0,0,1,48,,12,0,0,0,0,0,12
01/12/2020,08:00:00,2,8,0,0,0,2,0,4,12,0,0,1,48,,12,0,0,0,0,0,12
01/12/2020,08:00:00,2,9,0,0,0,3,0,4,12,0,0,1,48,,9,0,0,3,3,0,9
01/12/2020,08:00:00,2,10,1,0,1,4,0,4,12,0,0,1,48,,12,0,0,0,0,0,12
01/12/2020,08:00:00,2,11,1,0,1,5,0,4,12,0,0,1,48,,12,0,0,0,0,0,12
01/12/2020,08:00:00,2,12,1,0,1,6,0,4,12,0,0,1,48,,12,0,0,0,0,0,12
01/12/2020,09:00:00,2,7,0,0,0,1,0,4,12,0,0,1,49,,10,0,0,0,0,2,12
01/12/2020,09:00:00,2,8,0,0,0,2,0,4,12,0,0,1,49,,12,0,0,0,0,0,12
01/12/2020,09:00:00,2,9,0,0,0,3,0,4,12,0,0,1,49,,12,0,0,0,0,0,12
01/12/2020,09:00:00,2,10,1,0,1,4,0,4,12,0,0,1,49,,12,0,0,0,0,0,12
01/12/2020,09:00:00,2,11,1,0,1,5,0,4,12,0,0,1,49,,12,0,0,0,0,0,12
01/12/2020,09:00:00,2,12,1,0,1,6,0,4,12,0,0,1,49,,12,0,0,0,0,0,12
01/12/2020,10:00:00,2,7,0,0,0,1,0,4,12,0,0,1,50,,12,0,0,0,0,0,12
01/12/2020,10:00:00,2,8,0,0,0,2,0,4,12,0,0,1,50,,12,0,0,0,0,0,12
01/12/2020,10:00:00,2,9,0,0,0,3,0,4,12,0,0,1,50,,12,0,0,0,0,0,12
01/12/2020,10:00:00,2,10,1,0,1,4,0,4,12,0,0,1,50,,12,0,0,0,0,0,12
01/12/2020,10:00:00,2,11,1,0,1,5,0,4,12,0,0,1,50,,12,0,0,0,0,0,12
01/12/2020,10:00:00,2,12,1,0,1,6,0,4,12,0,0,1,50,,12,0,0,0,0,0,12
01/12/2020,11:00:00,2,7,0,0,0,1,0,4,12,0,0,1,51,,6,0,0,6,6,0,6
01/12/2020,11:00:00,2,8,0,0,0,2,0,4,12,0,0,1,51,,12,0,0,0,0,0,12
01/12/2020,11:00:00,2,9,0,0,0,3,0,4,12,0,0,1,51,,8,0,0,4,4,0,8
01/12/2020,11:00:00,2,10,1,0,1,4,0,4,12,0,0,1,51,,12,0,0,0,0,0,12
01/12/2020,11:00:00,2,11,1,0,1,5,0,4,12,0,0,1,51,,12,0,0,0,0,0,12
01/12/2020,11:00:00,2,12,1,0,1,6,0,4,12,0,0,1,51,,12,0,0,0,0,0,12
01/12/2020,12:00:00,2,7,0,0,0,1,0,4,12,0,0,1,52,,5,0,0,7,7,0,5
01/12/2020,12:00:00,2,8,0,0,0,2,0,4,12,0,0,1,52,,12,0,0,0,0,0,12
01/12/2020,12:00:00,2,9,0,0,0,3,0,4,12,0,0,1,52,,12,0,0,0,0,0,12
01/12/2020,12:00:00,2,10,1,0,1,4,0,4,12,0,0,1,52,,12,0,0,0,0,0,12
01/12/2020,12:00:00,2,11,1,0,1,5,0,4,12,0,0,1,52,,7,0,0,5,5,0,7
01/12/2020,12:00:00,2,12,1,0,1,6,0,4,12,0,0,1,52,,12,0,0,0,0,0,12
01/12/2020,13:00:00,2,7,0,0,0,1,0,4,12,0,0,1,53,,2,3,3,4,10,0,2
01/12/2020,13:00:00,2,8,0,0,0,2,0,4,12,0,0,1,53,,12,0,0,0,0,0,12
01/12/2020,13:00:00,2,9,0,0,0,3,0,4,12,0,0,1,53,,12,0,0,0,0,0,12
01/12/2020,13:00:00,2,10,1,0,1,4,0,4,12,0,0,1,53,,12,0,0,0,0,0,12
01/12/2020,13:00:00,2,11,1,0,1,5,0,4,12,0,0,1,53,,5,0,0,7,7,0,5
01/12/2020,13:00:00,2,12,1,0,1,6,0,4,12,0,0,1,53,,12,0,0,0,0,0,12
01/12/2020,14:00:00,2,7,0,0,0,1,0,4,12,0,0,1,54,0,2,6,0,4,10,0,2
01/12/2020,14:00:00,2,8,0,0,0,2,0,4,12,0,0,1,54,0,12,0,0,0,0,0,12
01/12/2020,14:00:00,2,9,0,0,0,3,0,4,12,0,0,1,54,0,12,0,0,0,0,0,12
01/12/2020,14:00:00,2,10,1,0,1,4,0,4,12,0,0,1,54,0,12,0,0,0,0,0,12
01/12/2020,14:00:00,2,11,1,0,1,5,0,4,12,0,0,1,54,0,12,0,0,0,0,0,12
01/12/2020,14:00:00,2,12,1,0,1,6,0,4,12,0,0,1,54,0,12,0,0,0,0,0,12
01/12/2020,15:00:00,2,7,0,0,0,1,1,4,12,0,0,1,55,1,2,0,4,6,10,0,2
01/12/2020,15:00:00,2,8,0,0,0,2,1,4,12,0,0,1,55,1,6,0,0,6,6,0,6
01/12/2020,15:00:00,2,9,0,0,0,3,1,4,12,0,0,1,55,1,0,12,0,0,12,0,0
01/12/2020,15:00:00,2,10,1,0,1,4,1,4,12,0,0,1,55,1,0,12,0,0,12,0,0
01/12/2020,15:00:00,2,11,1,0,1,5,1,4,12,0,0,1,55,1,0,0,0,12,12,0,0
01/12/2020,15:00:00,2,12,1,0,1,6,1,4,12,0,0,1,55,1,0,0,0,12,12,0,0
01/12/2020,16:00:00,2,7,0,0,0,1,1,4,12,0,0,1,56,2,0,6,0,6,12,0,0
01/12/2020,16:00:00,2,8,0,0,0,2,1,4,12,0,0,1,56,2,5,0,0,7,7,0,5
01/12/2020,16:00:00,2,9,0,0,0,3,1,4,12,0,0,1,56,2,0,0,12,0,12,0,0
01/12/2020,16:00:00,2,10,1,0,1,4,1,4,12,0,0,1,56,2,0,12,0,0,12,0,0
01/12/2020,16:00:00,2,11,1,0,1,5,1,4,12,0,0,1,56,2,4,4,0,4,8,0,4
01/12/2020,16:00:00,2,12,1,0,1,6,1,4,12,0,0,1,56,2,5,0,0,7,7,0,5
01/12/2020,17:00:00,2,7,0,0,0,1,1,4,12,0,0,1,57,3,2,0,10,0,10,0,2
01/12/2020,17:00:00,2,8,0,0,0,2,1,4,12,0,0,1,57,3,5,0,0,7,7,0,5
01/12/2020,17:00:00,2,9,0,0,0,3,1,4,12,0,0,1,57,3,0,0,0,12,12,0,0
01/12/2020,17:00:00,2,10,1,0,1,4,1,4,12,0,0,1,57,3,0,12,0,0,12,0,0
01/12/2020,17:00:00,2,11,1,0,1,5,1,4,12,0,0,1,57,3,0,0,8,0,8,4,4
01/12/2020,17:00:00,2,12,1,0,1,6,1,4,12,0,0,1,57,3,0,0,7,4,11,1,1
01/12/2020,18:00:00,2,7,0,0,0,1,1,4,12,0,0,1,58,4,0,3,3,4,10,2,2
01/12/2020,18:00:00,2,8,0,0,0,2,1,4,12,0,0,1,58,4,4,0,0,8,8,0,4
01/12/2020,18:00:00,2,9,0,0,0,3,1,4,12,0,0,1,58,4,0,0,12,0,12,0,0
01/12/2020,18:00:00,2,10,1,0,1,4,1,4,12,0,0,1,58,4,0,12,0,0,12,0,0
01/12/2020,18:00:00,2,11,1,0,1,5,1,4,12,0,0,1,58,4,0,0,9,0,9,3,3
01/12/2020,18:00:00,2,12,1,0,1,6,1,4,12,0,0,1,58,4,0,0,6,5,11,1,1
01/12/2020,19:00:00,2,7,0,0,0,1,1,4,12,0,0,1,59,5,0,3,0,7,10,2,2
01/12/2020,19:00:00,2,8,0,0,0,2,1,4,12,0,0,1,59,5,7,0,0,5,5,0,7
01/12/2020,19:00:00,2,9,0,0,0,3,1,4,12,0,0,1,59,5,0,0,12,0,12,0,0
01/12/2020,19:00:00,2,10,1,0,1,4,1,4,12,0,0,1,59,5,0,12,0,0,12,0,0
01/12/2020,19:00:00,2,11,1,0,1,5,1,4,12,0,0,1,59,5,8,0,0,0,0,4,12
01/12/2020,19:00:00,2,12,1,0,1,6,1,4,12,0,0,1,59,5,0,0,12,0,12,0,0
01/12/2020,20:00:00,2,7,0,0,0,1,1,4,12,0,0,1,60,6,0,0,6,6,12,0,0
01/12/2020,20:00:00,2,8,0,0,0,2,1,4,12,0,0,1,60,6,12,0,0,0,0,0,12
01/12/2020,20:00:00,2,9,0,0,0,3,1,4,12,0,0,1,60,6,0,0,12,0,12,0,0
01/12/2020,20:00:00,2,10,1,0,1,4,1,4,12,0,0,1,60,6,0,6,6,0,12,0,0
01/12/2020,20:00:00,2,11,1,0,1,5,1,4,12,0,0,1,60,6,3,0,0,8,8,1,4
01/12/2020,20:00:00,2,12,1,0,1,6,1,4,12,0,0,1,60,6,0,0,0,12,12,0,0
01/12/2020,21:00:00,2,7,0,0,0,1,1,4,12,0,0,1,61,7,0,0,0,12,12,0,0
01/12/2020,21:00:00,2,8,0,0,0,2,1,4,12,0,0,1,61,7,6,0,0,6,6,0,6
01/12/2020,21:00:00,2,9,0,0,0,3,1,4,12,0,0,1,61,7,4,0,0,6,6,2,6
01/12/2020,21:00:00,2,10,1,0,1,4,1,4,12,0,0,1,61,7,0,9,0,0,9,3,3
01/12/2020,21:00:00,2,11,1,0,1,5,1,4,12,0,0,1,61,7,0,0,9,0,9,3,3
01/12/2020,21:00:00,2,12,1,0,1,6,1,4,12,0,0,1,61,7,0,0,12,0,12,0,0
01/12/2020,22:00:00,2,7,0,0,0,1,1,4,12,0,0,1,62,8,3,6,0,0,6,3,6
01/12/2020,22:00:00,2,8,0,0,0,2,1,4,12,0,0,1,62,8,8,0,0,4,4,0,8
01/12/2020,22:00:00,2,9,0,0,0,3,1,4,12,0,0,1,62,8,6,0,0,6,6,0,6
01/12/2020,22:00:00,2,10,1,0,1,4,1,4,12,0,0,1,62,8,7,0,5,0,5,0,7
01/12/2020,22:00:00,2,11,1,0,1,5,1,4,12,0,0,1,62,8,3,3,0,3,6,3,6
01/12/2020,22:00:00,2,12,1,0,1,6,1,4,12,0,0,1,62,8,0,0,0,12,12,0,0
01/12/2020,23:00:00,2,7,0,0,0,1,1,4,12,0,0,1,63,9,2,3,2,3,8,2,4
01/12/2020,23:00:00,2,8,0,0,0,2,1,4,12,0,0,1,63,9,8,0,4,0,4,0,8
01/12/2020,23:00:00,2,9,0,0,0,3,1,4,12,0,0,1,63,9,3,3,0,3,6,3,6
01/12/2020,23:00:00,2,10,1,0,1,4,1,4,12,0,0,1,63,9,3,3,3,3,9,0,3
01/12/2020,23:00:00,2,11,1,0,1,5,1,4,12,0,0,1,63,9,3,0,0,6,6,3,6
01/12/2020,23:00:00,2,12,1,0,1,6,1,4,12,0,0,1,63,9,0,0,12,0,12,0,0
02/12/2020,00:00:00,2,7,0,0,0,1,1,4,13,0,0,1,64,10,0,1,4,3,8,4,4
02/12/2020,00:00:00,2,8,0,0,0,2,1,4,13,0,0,1,64,10,8,0,0,4,4,0,8
02/12/2020,00:00:00,2,9,0,0,0,3,1,4,13,0,0,1,64,10,4,2,2,4,8,0,4
02/12/2020,00:00:00,2,10,1,0,1,4,1,4,13,0,0,1,64,10,3,3,3,3,9,0,3
02/12/2020,00:00:00,2,11,1,0,1,5,1,4,13,0,0,1,64,10,3,0,0,6,6,3,6
02/12/2020,00:00:00,2,12,1,0,1,6,1,4,13,0,0,1,64,10,2,2,4,4,10,0,2
02/12/2020,01:00:00,2,7,0,0,0,1,1,4,13,0,0,1,65,11,0,2,3,3,8,4,4
02/12/2020,01:00:00,2,8,0,0,0,2,1,4,13,0,0,1,65,11,8,0,0,4,4,0,8
02/12/2020,01:00:00,2,9,0,0,0,3,1,4,13,0,0,1,65,11,4,4,0,3,7,1,5
02/12/2020,01:00:00,2,10,1,0,1,4,1,4,13,0,0,1,65,11,3,4,2,3,9,0,3
02/12/2020,01:00:00,2,11,1,0,1,5,1,4,13,0,0,1,65,11,3,0,0,6,6,3,6
02/12/2020,01:00:00,2,12,1,0,1,6,1,4,13,0,0,1,65,11,0,0,12,0,12,0,0
02/12/2020,02:00:00,2,7,0,0,0,1,1,4,13,0,0,1,66,12,0,2,3,3,8,4,4
02/12/2020,02:00:00,2,8,0,0,0,2,1,4,13,0,0,1,66,12,8,0,0,4,4,0,8
02/12/2020,02:00:00,2,9,0,0,0,3,1,4,13,0,0,1,66,12,4,4,0,3,7,1,5
02/12/2020,02:00:00,2,10,1,0,1,4,1,4,13,0,0,1,66,12,3,3,2,3,8,1,4
02/12/2020,02:00:00,2,11,1,0,1,5,1,4,13,0,0,1,66,12,3,0,0,6,6,3,6
02/12/2020,02:00:00,2,12,1,0,1,6,1,4,13,0,0,1,66,12,2,2,4,4,10,0,2
02/12/2020,03:00:00,2,7,0,0,0,1,1,4,13,0,0,1,67,13,0,4,0,4,8,4,4
02/12/2020,03:00:00,2,8,0,0,0,2,1,4,13,0,0,1,67,13,8,0,0,4,4,0,8
02/12/2020,03:00:00,2,9,0,0,0,3,1,4,13,0,0,1,67,13,4,4,0,3,7,1,5
02/12/2020,03:00:00,2,10,1,0,1,4,1,4,13,0,0,1,67,13,3,3,0,6,9,0,3
02/12/2020,03:00:00,2,11,1,0,1,5,1,4,13,0,0,1,67,13,3,0,0,5,5,4,7
02/12/2020,03:00:00,2,12,1,0,1,6,1,4,13,0,0,1,67,13,0,0,10,2,12,0,0
02/12/2020,04:00:00,2,7,0,0,0,1,1,4,13,0,0,1,68,14,0,0,4,5,9,3,3
02/12/2020,04:00:00,2,8,0,0,0,2,1,4,13,0,0,1,68,14,8,0,0,4,4,0,8
02/12/2020,04:00:00,2,9,0,0,0,3,1,4,13,0,0,1,68,14,4,4,0,3,7,1,5
02/12/2020,04:00:00,2,10,1,0,1,4,1,4,13,0,0,1,68,14,3,3,3,3,9,0,3
02/12/2020,04:00:00,2,11,1,0,1,5,1,4,13,0,0,1,68,14,8,0,0,4,4,0,8
02/12/2020,04:00:00,2,12,1,0,1,6,1,4,13,0,0,1,68,14,0,2,5,3,10,2,2
02/12/2020,05:00:00,2,7,0,0,0,1,1,4,13,0,0,1,69,15,0,2,3,3,8,4,4
02/12/2020,05:00:00,2,8,0,0,0,2,1,4,13,0,0,1,69,15,8,0,0,4,4,0,8
02/12/2020,05:00:00,2,9,0,0,0,3,1,4,13,0,0,1,69,15,4,4,0,3,7,1,5
02/12/2020,05:00:00,2,10,1,0,1,4,1,4,13,0,0,1,69,15,3,3,3,3,9,0,3
02/12/2020,05:00:00,2,11,1,0,1,5,1,4,13,0,0,1,69,15,7,0,0,5,5,0,7
02/12/2020,05:00:00,2,12,1,0,1,6,1,4,13,0,0,1,69,15,0,2,4,3,9,3,3
02/12/2020,06:00:00,2,7,0,0,0,1,0,4,13,0,0,1,70,,3,0,0,0,0,9,12
02/12/2020,06:00:00,2,8,0,0,0,2,0,4,13,0,0,1,70,,12,0,0,0,0,0,12
02/12/2020,06:00:00,2,9,0,0,0,3,0,4,13,0,0,1,70,,12,0,0,0,0,0,12
02/12/2020,06:00:00,2,10,1,0,1,4,0,4,13,0,0,1,70,,12,0,0,0,0,0,12
02/12/2020,06:00:00,2,11,1,0,1,5,0,4,13,0,0,1,70,,12,0,0,0,0,0,12
02/12/2020,06:00:00,2,12,1,0,1,6,0,4,13,0,0,1,70,,12,0,0,0,0,0,12
03/12/2020,06:00:00,3,13,0,1,0,1,0,1,1,0,1,0,71,,0,0,0,4,4,8,8
03/12/2020,06:00:00,3,14,0,1,0,2,0,1,1,0,1,0,71,,0,0,0,0,0,12,12
03/12/2020,06:00:00,3,15,0,1,0,3,0,1,1,0,1,0,71,,0,0,0,1,1,11,11
03/12/2020,06:00:00,3,16,1,1,1,4,0,1,1,0,1,0,71,,0,0,0,12,12,0,0
03/12/2020,06:00:00,3,17,1,1,1,5,0,1,1,0,1,0,71,,0,0,0,0,0,12,12
03/12/2020,06:00:00,3,18,1,1,1,6,0,1,1,0,1,0,71,,0,0,0,0,0,12,12
03/12/2020,07:00:00,3,13,0,1,0,1,0,1,1,0,1,0,72,,0,0,0,4,4,8,8
03/12/2020,07:00:00,3,14,0,1,0,2,0,1,1,0,1,0,72,,0,0,0,0,0,12,12
03/12/2020,07:00:00,3,15,0,1,0,3,0,1,1,0,1,0,72,,0,0,0,0,0,12,12
03/12/2020,07:00:00,3,16,1,1,1,4,0,1,1,0,1,0,72,,0,0,0,12,12,0,0
03/12/2020,07:00:00,3,17,1,1,1,5,0,1,1,0,1,0,72,,0,2,0,4,6,6,6
03/12/2020,07:00:00,3,18,1,1,1,6,0,1,1,0,1,0,72,,0,0,0,12,12,0,0
03/12/2020,08:00:00,3,13,0,1,0,1,0,1,1,0,1,0,,,0,0,0,4,4,8,8
03/12/2020,08:00:00,3,14,0,1,0,2,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,08:00:00,3,15,0,1,0,3,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,08:00:00,3,16,1,1,1,4,0,1,1,0,1,0,,,0,0,0,2,2,10,10
03/12/2020,08:00:00,3,17,1,1,1,5,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,08:00:00,3,18,1,1,1,6,0,1,1,0,1,0,,,0,0,12,0,12,0,0
03/12/2020,09:00:00,3,13,0,1,0,1,0,1,1,0,1,0,,,0,4,0,0,4,8,8
03/12/2020,09:00:00,3,14,0,1,0,2,0,1,1,0,1,0,,,0,0,0,7,7,0,0
03/12/2020,09:00:00,3,15,0,1,0,3,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,09:00:00,3,16,1,1,1,4,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,09:00:00,3,17,1,1,1,5,0,1,1,0,1,0,,,0,0,0,4,4,8,8
03/12/2020,09:00:00,3,18,1,1,1,6,0,1,1,0,1,0,,,0,0,12,0,12,0,0
03/12/2020,10:00:00,3,13,0,1,0,1,0,1,1,0,1,0,,,0,0,0,4,4,8,8
03/12/2020,10:00:00,3,14,0,1,0,2,0,1,1,0,1,0,,,0,0,0,0,0,12,12
